"Ô¶¾°","1","1","1#1500-100nm","1","2021-11-10 11:20:30",0,0,1500,20,100,1
1503.718,-9.953613,4.32,0,0,0,0,6006
0,1
945.2466,4.032,10839
945.2466,4.032,10848
946.7725,4.032,10857
947.0776,4.032,10866
947.0776,4.032,10875
947.0776,4.032,10884
949.2139,4.032,10893
949.519,4.032,10902
951.3501,4.041,10911
951.0449,4.041,10920
951.9604,4.041,10929
953.7915,4.041,10938
954.4019,4.041,10947
954.4019,4.041,10956
955.0122,4.041,10965
956.8433,4.041,10974
956.8433,4.041,10983
959.2847,4.041,10992
960.8105,4.041,11001
960.8105,4.041,11010
961.4209,4.041,11019
961.7261,4.041,11028
961.7261,4.041,11037
963.5571,4.041,11046
964.1675,4.041,11055
964.1675,4.041,11064
966.6089,4.05,11073
966.6089,4.05,11082
966.6089,4.05,11091
968.1348,4.05,11100
969.0503,4.05,11109
970.271,4.05,11118
971.4917,4.05,11127
971.4917,4.05,11136
971.4917,4.05,11145
973.9331,4.05,11154
973.9331,4.05,11163
975.459,4.05,11172
976.3745,4.05,11181
976.3745,4.05,11190
976.3745,4.05,11199
978.2056,4.05,11208
978.8159,4.05,11217
978.8159,4.059,11226
980.647,4.059,11235
981.2573,4.059,11244
983.6987,4.059,11253
983.6987,4.059,11262
983.6987,4.059,11271
984.9194,4.059,11280
986.1401,4.059,11289
986.1401,4.059,11298
987.9712,4.059,11307
988.5815,4.059,11316
988.5815,4.059,11325
988.5815,4.059,11334
991.0229,4.059,11343
991.0229,4.059,11352
991.0229,4.059,11361
991.0229,4.059,11370
991.0229,4.059,11379
993.4644,4.059,11388
995.2954,4.059,11397
995.9058,4.068,11406
998.3472,4.068,11415
998.9575,4.068,11424
998.3472,4.068,11433
998.3472,4.068,11442
998.3472,4.068,11451
1000.178,4.068,11460
1000.789,4.068,11469
1000.789,4.068,11478
1003.23,4.068,11487
1003.23,4.068,11496
1004.756,4.068,11505
1003.84,4.068,11514
1005.671,4.068,11523
1005.671,4.068,11532
1007.502,4.068,11541
1009.639,4.068,11550
1009.944,4.068,11559
1010.554,4.068,11568
1010.554,4.068,11577
1010.554,4.068,11586
1012.996,4.077,11595
1013.606,4.077,11604
1014.827,4.077,11613
1015.437,4.077,11622
1015.437,4.077,11631
1015.437,4.077,11640
1017.878,4.077,11649
1019.099,4.077,11658
1019.709,4.077,11667
1020.32,4.077,11676
1020.32,4.077,11685
1020.32,4.077,11694
1022.761,4.077,11703
1022.761,4.077,11712
1024.287,4.077,11721
1025.203,4.077,11730
1026.729,4.077,11739
1027.034,4.077,11748
1027.644,4.077,11757
1027.644,4.077,11766
1029.17,4.086,11775
1029.475,4.086,11784
1030.085,4.086,11793
1030.085,4.086,11802
1031.917,4.086,11811
1034.053,4.086,11820
1034.358,4.086,11829
1034.968,4.086,11838
1034.968,4.086,11847
1034.968,4.086,11856
1036.799,4.086,11865
1038.63,4.086,11874
1039.851,4.086,11883
1041.377,4.086,11892
1041.682,4.086,11901
1042.292,4.086,11910
1039.851,4.086,11919
1042.292,4.095,11928
1043.513,4.095,11937
1044.734,4.095,11946
1046.565,4.095,11955
1048.701,4.095,11964
1049.617,4.095,11973
1049.617,4.095,11982
1049.617,4.095,11991
1049.617,4.095,12000
1049.617,4.095,12009
1049.617,4.095,12018
1051.448,4.095,12027
1052.668,4.095,12036
1053.889,4.095,12045
1053.889,4.095,12054
1054.5,4.095,12063
1054.5,4.095,12072
1056.941,4.095,12081
1058.467,4.095,12090
1059.382,4.095,12099
1059.382,4.095,12108
1061.824,4.095,12117
1061.824,4.104,12126
1062.434,4.104,12135
1063.35,4.104,12144
1063.655,4.104,12153
1064.265,4.104,12162
1065.791,4.104,12171
1066.707,4.104,12180
1066.707,4.104,12189
1068.232,4.104,12198
1069.148,4.104,12207
1069.148,4.104,12216
1069.148,4.104,12225
1071.589,4.104,12234
1072.81,4.104,12243
1073.726,4.104,12252
1074.031,4.104,12261
1074.031,4.104,12270
1074.031,4.104,12279
1076.472,4.104,12288
1077.693,4.104,12297
1078.303,4.104,12306
1078.914,4.113,12315
1078.914,4.113,12324
1078.914,4.113,12333
1081.355,4.113,12342
1081.355,4.113,12351
1082.576,4.113,12360
1083.491,4.113,12369
1083.796,4.113,12378
1083.796,4.113,12387
1086.238,4.113,12396
1086.238,4.113,12405
1087.764,4.113,12414
1088.069,4.113,12423
1088.374,4.113,12432
1087.764,4.113,12441
1088.069,4.113,12450
1088.679,4.113,12459
1088.679,4.113,12468
1091.731,4.113,12477
1093.562,4.113,12486
1095.393,4.122,12495
1096.003,4.122,12504
1096.003,4.122,12513
1097.224,4.122,12522
1096.614,4.122,12531
1098.445,4.122,12540
1098.445,4.122,12549
1100.886,4.122,12558
1100.886,4.122,12567
1102.107,4.122,12576
1101.497,4.122,12585
1103.328,4.122,12594
1103.328,4.122,12603
1105.464,4.122,12612
1105.769,4.122,12621
1107.295,4.122,12630
1107.6,4.122,12639
1106.99,4.122,12648
1107.295,4.122,12657
1108.21,4.122,12666
1110.652,4.131,12675
1112.788,4.131,12684
1113.093,4.131,12693
1113.093,4.131,12702
1113.093,4.131,12711
1113.093,4.131,12720
1114.924,4.131,12729
1113.093,4.131,12738
1115.535,4.131,12747
1115.535,4.131,12756
1117.976,4.131,12765
1120.417,4.131,12774
1121.333,4.131,12783
1121.943,4.131,12792
1122.859,4.131,12801
1122.859,4.131,12810
1122.859,4.131,12819
1122.859,4.131,12828
1124.69,4.131,12837
1125.3,4.131,12846
1127.131,4.131,12855
1127.742,4.131,12864
1127.742,4.131,12873
1129.573,4.131,12882
1129.573,4.14,12891
1132.014,4.14,12900
1132.625,4.14,12909
1132.625,4.14,12918
1134.456,4.14,12927
1134.456,4.14,12936
1135.066,4.14,12945
1136.592,4.14,12954
1136.897,4.14,12963
1137.507,4.14,12972
1137.507,4.14,12981
1137.507,4.14,12990
1137.507,4.14,12999
1140.559,4.14,13008
1142.39,4.14,13017
1144.832,4.14,13026
1142.39,4.14,13035
1144.832,4.14,13044
1146.052,4.14,13053
1144.832,4.14,13062
1144.832,4.14,13071
1146.052,4.14,13080
1147.273,4.14,13089
1149.104,4.149,13098
1151.24,4.149,13107
1152.156,4.149,13116
1152.156,4.149,13125
1154.597,4.149,13134
1154.597,4.149,13143
1156.123,4.149,13152
1156.123,4.149,13161
1156.123,4.149,13170
1156.428,4.149,13179
1156.733,4.149,13188
1157.039,4.149,13197
1159.48,4.149,13206
1160.701,4.149,13215
1161.006,4.149,13224
1161.311,4.149,13233
1161.921,4.149,13242
1161.921,4.149,13251
1161.921,4.149,13260
1161.921,4.149,13269
1164.363,4.158,13278
1166.499,4.158,13287
1166.804,4.158,13296
1166.804,4.158,13305
1169.246,4.158,13314
1169.246,4.158,13323
1169.856,4.158,13332
1170.466,4.158,13341
1171.687,4.158,13350
1171.687,4.158,13359
1174.128,4.158,13368
1174.128,4.158,13377
1175.654,4.158,13386
1174.739,4.158,13395
1176.57,4.158,13404
1176.57,4.158,13413
1178.401,4.158,13422
1179.011,4.158,13431
1180.842,4.167,13440
1181.453,4.167,13449
1181.453,4.167,13458
1181.453,4.167,13467
1181.453,4.167,13476
1183.894,4.167,13485
1183.894,4.167,13494
1183.894,4.167,13503
1186.335,4.167,13512
1188.167,4.167,13521
1189.387,4.167,13530
1190.608,4.167,13539
1190.303,4.167,13548
1191.218,4.167,13557
1193.049,4.167,13566
1193.66,4.167,13575
1195.186,4.167,13584
1194.27,4.167,13593
1196.101,4.167,13602
1196.101,4.167,13611
1198.542,4.167,13620
1198.542,4.167,13629
1199.153,4.176,13638
1200.068,4.176,13647
1200.679,4.176,13656
1200.984,4.176,13665
1202.815,4.176,13674
1203.425,4.176,13683
1205.562,4.176,13692
1204.951,4.176,13701
1205.867,4.176,13710
1205.867,4.176,13719
1205.867,4.176,13728
1205.867,4.176,13737
1207.698,4.176,13746
1208.308,4.176,13755
1208.308,4.176,13764
1209.834,4.176,13773
1210.139,4.176,13782
1210.75,4.176,13791
1210.75,4.176,13800
1214.717,4.176,13809
1215.632,4.176,13818
1215.632,4.176,13827
1218.074,4.185,13836
1218.074,4.185,13845
1218.074,4.185,13854
1218.684,4.185,13863
1219.905,4.185,13872
1220.515,4.185,13881
1222.346,4.185,13890
1222.957,4.185,13899
1224.788,4.185,13908
1225.398,4.185,13917
1225.398,4.185,13926
1225.398,4.185,13935
1225.398,4.185,13944
1227.839,4.185,13953
1227.839,4.185,13962
1228.45,4.185,13971
1229.976,4.185,13980
1230.281,4.185,13989
1230.281,4.185,13998
1230.281,4.185,14007
1232.112,4.194,14016
1234.248,4.194,14025
1235.164,4.194,14034
1235.164,4.194,14043
1236.995,4.194,14052
1237.605,4.194,14061
1239.131,4.194,14070
1239.741,4.194,14079
1238.215,4.194,14088
1240.046,4.194,14097
1240.046,4.194,14106
1240.046,4.194,14115
1240.046,4.194,14124
1240.046,4.194,14133
1242.488,4.194,14142
1244.929,4.194,14151
1244.929,4.194,14160
1244.929,4.194,14169
1244.929,4.194,14178
1247.371,4.194,14187
1247.371,4.203,14196
1249.202,4.203,14205
1249.812,4.203,14214
1253.474,4.203,14223
1253.474,4.203,14232
1254.39,4.203,14241
1254.084,4.203,14250
1253.779,4.203,14259
1254.39,4.203,14268
1254.695,4.203,14277
1254.695,4.203,14286
1257.136,4.203,14295
1258.357,4.203,14304
1259.272,4.203,14313
1259.578,4.203,14322
1259.578,4.203,14331
1259.578,4.203,14340
1261.409,4.203,14349
1262.019,4.203,14358
1262.019,4.203,14367
1264.46,4.203,14376
1264.46,4.203,14385
1266.292,4.203,14394
1266.902,4.203,14403
1266.902,4.212,14412
1267.512,4.212,14421
1268.428,4.212,14430
1269.343,4.212,14439
1271.785,4.212,14448
1273.311,4.212,14457
1274.226,4.212,14466
1274.226,4.212,14475
1273.921,4.212,14484
1274.226,4.212,14493
1274.226,4.212,14502
1276.057,4.212,14511
1277.888,4.212,14520
1278.804,4.212,14529
1279.109,4.212,14538
1279.109,4.212,14547
1279.109,4.212,14556
1280.94,4.212,14565
1282.771,4.212,14574
1283.381,4.212,14583
1285.823,4.212,14592
1286.433,4.212,14601
1287.043,4.221,14610
1287.043,4.221,14619
1287.959,4.221,14628
1288.875,4.221,14637
1288.875,4.221,14646
1290.706,4.221,14655
1291.316,4.221,14664
1291.316,4.221,14673
1291.316,4.221,14682
1292.537,4.221,14691
1293.757,4.221,14700
1293.757,4.221,14709
1296.199,4.221,14718
1296.199,4.221,14727
1293.757,4.221,14736
1296.199,4.221,14745
1296.199,4.221,14754
1298.64,4.221,14763
1298.64,4.221,14772
1301.082,4.221,14781
1302.913,4.221,14790
1301.082,4.221,14799
1301.082,4.221,14808
1302.302,4.23,14817
1303.523,4.23,14826
1303.523,4.23,14835
1305.964,4.23,14844
1305.964,4.23,14853
1308.406,4.23,14862
1308.406,4.23,14871
1308.406,4.23,14880
1312.068,4.23,14889
1313.289,4.23,14898
1313.289,4.23,14907
1313.289,4.23,14916
1313.289,4.23,14925
1313.289,4.23,14934
1313.289,4.23,14943
1315.73,4.23,14952
1315.73,4.23,14961
1318.171,4.23,14970
1318.171,4.23,14979
1318.171,4.23,14988
1320.613,4.239,14997
1322.139,4.239,15006
1322.139,4.239,15015
1322.444,4.239,15024
1323.054,4.239,15033
1322.749,4.239,15042
1323.054,4.239,15051
1325.496,4.239,15060
1327.021,4.239,15069
1327.937,4.239,15078
1327.937,4.239,15087
1329.768,4.239,15096
1330.378,4.239,15105
1329.768,4.239,15114
1330.378,4.239,15123
1331.904,4.239,15132
1332.82,4.239,15141
1332.82,4.239,15150
1335.872,4.239,15159
1335.872,4.239,15168
1337.092,4.239,15177
1337.092,4.239,15186
1337.703,4.239,15195
1337.703,4.239,15204
1337.703,4.239,15213
1340.144,4.239,15222
1341.67,4.239,15231
1342.585,4.248,15240
1342.585,4.248,15249
1344.417,4.248,15258
1345.637,4.248,15267
1346.553,4.248,15276
1346.248,4.248,15285
1346.553,4.248,15294
1346.553,4.248,15303
1346.858,4.248,15312
1347.468,4.248,15321
1349.299,4.248,15330
1349.91,4.248,15339
1352.351,4.248,15348
1352.351,4.248,15357
1354.792,4.248,15366
1354.792,4.248,15375
1354.792,4.248,15384
1356.013,4.248,15393
1356.013,4.248,15402
1357.234,4.248,15411
1357.234,4.248,15420
1359.065,4.248,15429
1359.675,4.248,15438
1361.201,4.248,15447
1362.117,4.248,15456
1362.117,4.257,15465
1364.558,4.257,15474
1364.558,4.257,15483
1365.168,4.257,15492
1366.084,4.257,15501
1367,4.257,15510
1367,4.257,15519
1366.084,4.257,15528
1367,4.257,15537
1369.441,4.257,15546
1370.662,4.257,15555
1371.882,4.257,15564
1374.324,4.257,15573
1374.324,4.257,15582
1375.85,4.257,15591
1374.324,4.257,15600
1374.324,4.257,15609
1371.882,4.257,15618
1374.324,4.257,15627
1376.765,4.257,15636
1376.765,4.257,15645
1379.817,4.257,15654
1380.732,4.257,15663
1380.427,4.257,15672
1380.732,4.257,15681
1379.817,4.266,15690
1381.648,4.266,15699
1381.648,4.266,15708
1384.7,4.266,15717
1385.31,4.266,15726
1386.531,4.266,15735
1386.531,4.266,15744
1386.531,4.266,15753
1388.972,4.266,15762
1388.972,4.266,15771
1390.193,4.266,15780
1390.498,4.266,15789
1391.414,4.266,15798
1391.414,4.266,15807
1393.245,4.266,15816
1393.855,4.266,15825
1393.855,4.266,15834
1393.855,4.266,15843
1395.686,4.266,15852
1396.296,4.266,15861
1398.738,4.266,15870
1400.264,4.275,15879
1400.569,4.275,15888
1401.179,4.275,15897
1401.179,4.275,15906
1403.621,4.275,15915
1404.841,4.275,15924
1406.062,4.275,15933
1406.062,4.275,15942
1406.062,4.275,15951
1406.062,4.275,15960
1406.062,4.275,15969
1406.062,4.275,15978
1406.062,4.275,15987
1408.503,4.275,15996
1410.334,4.275,16005
1410.945,4.275,16014
1413.386,4.275,16023
1414.607,4.275,16032
1414.607,4.275,16041
1413.386,4.275,16050
1414.912,4.275,16059
1415.828,4.275,16068
1415.828,4.275,16077
1417.659,4.275,16086
1417.659,4.275,16095
1418.269,4.275,16104
1417.659,4.275,16113
1418.269,4.275,16122
1420.1,4.275,16131
1420.71,4.284,16140
1423.762,4.284,16149
1424.678,4.284,16158
1425.288,4.284,16167
1425.593,4.284,16176
1425.593,4.284,16185
1427.424,4.284,16194
1428.035,4.284,16203
1429.561,4.284,16212
1430.171,4.284,16221
1430.476,4.284,16230
1430.476,4.284,16239
1430.476,4.284,16248
1432.917,4.284,16257
1432.307,4.284,16266
1432.917,4.284,16275
1434.138,4.284,16284
1435.359,4.284,16293
1437.19,4.284,16302
1437.8,4.284,16311
1439.021,4.284,16320
1439.631,4.284,16329
1440.242,4.284,16338
1440.242,4.284,16347
1440.242,4.284,16356
1440.242,4.284,16365
1442.683,4.284,16374
1443.293,4.293,16383
1444.209,4.293,16392
1445.125,4.293,16401
1447.566,4.293,16410
1448.176,4.293,16419
1447.566,4.293,16428
1450.007,4.293,16437
1450.007,4.293,16446
1453.059,4.293,16455
1454.28,4.293,16464
1453.975,4.293,16473
1452.449,4.293,16482
1453.059,4.293,16491
1453.975,4.293,16500
1454.89,4.293,16509
1456.721,4.293,16518
1458.552,4.293,16527
1459.773,4.293,16536
1459.773,4.293,16545
1459.773,4.293,16554
1459.773,4.293,16563
1459.773,4.293,16572
1459.773,4.302,16581
1462.825,4.302,16590
1464.045,4.302,16599
1464.656,4.302,16608
1463.74,4.302,16617
1464.656,4.302,16626
1464.656,4.302,16635
1464.656,4.302,16644
1467.097,4.302,16653
1469.539,4.302,16662
1469.539,4.302,16671
1469.539,4.302,16680
1471.37,4.302,16689
1471.98,4.302,16698
1471.98,4.302,16707
1472.59,4.302,16716
1474.421,4.302,16725
1475.947,4.302,16734
1476.558,4.302,16743
1476.863,4.302,16752
1476.863,4.302,16761
1478.389,4.302,16770
1479.304,4.302,16779
1479.304,4.302,16788
1481.135,4.311,16797
1482.356,4.311,16806
1481.746,4.311,16815
1479.304,4.311,16824
1482.356,4.311,16833
1484.187,4.311,16842
1486.018,4.311,16851
1487.239,4.311,16860
1488.459,4.311,16869
1489.07,4.311,16878
1489.07,4.311,16887
1489.07,4.311,16896
1490.901,4.311,16905
1490.901,4.311,16914
1491.511,4.311,16923
1491.511,4.311,16932
1493.953,4.311,16941
1493.953,4.311,16950
1495.784,4.311,16959
1493.953,4.311,16968
1496.394,4.311,16977
1497.92,4.311,16986
1498.835,4.311,16995
1498.835,4.311,17004
1501.277,4.311,17013
1501.277,4.311,17022
1501.887,4.311,17031
1501.277,4.311,17040
1501.277,4.311,17049
1502.498,4.311,17058
1502.498,4.311,17067
1502.498,4.311,17076
1501.887,4.32,17085
1501.887,4.32,17094
1501.887,4.32,17103
1501.277,4.32,17112
1501.277,4.32,17121
1500.667,4.32,17130
1501.277,4.32,17139
1501.277,4.32,17148
1502.498,4.32,17157
1503.108,4.32,17166
1502.803,4.32,17175
1502.803,4.32,17184
1502.803,4.32,17193
1501.887,4.32,17202
1501.887,4.32,17211
1501.277,4.32,17220
1501.277,4.32,17229
1502.803,4.32,17238
1503.108,4.32,17247
1503.718,4.32,17256
1503.718,4.32,17265
1503.718,4.32,17274
1503.718,4.32,17283
1503.108,4.32,17292
1502.498,4.32,17301
1503.108,4.32,17310
1503.108,4.32,17319
1503.108,4.32,17328
1501.277,4.32,17337
1501.887,4.32,17346
1501.887,4.32,17355
1503.108,4.32,17364
1501.887,4.32,17373
1501.887,4.32,17382
1502.803,4.32,17391
1503.108,4.32,17400
1502.803,4.32,17409
1501.277,4.32,17418
1501.887,4.32,17427
1501.887,4.32,17436
1501.277,4.32,17445
1500.667,4.32,17454
1501.277,4.32,17463
1501.277,4.32,17472
1501.277,4.32,17481
1500.667,4.32,17490
1502.803,4.32,17499
1503.718,4.32,17508
1503.413,4.32,17517
1502.803,4.32,17526
1502.803,4.32,17535
1503.718,4.32,17544
1503.108,4.32,17553
1502.803,4.32,17562
1501.887,4.32,17571
1502.803,4.32,17580
1502.498,4.32,17589
1501.887,4.32,17598
1502.803,4.32,17607
1502.803,4.32,17616
1502.498,4.32,17625
1501.277,4.32,17634
1501.277,4.32,17643
1501.277,4.32,17652
1501.277,4.32,17661
1501.887,4.32,17670
1502.498,4.32,17679
1501.887,4.32,17688
1503.413,4.32,17697
1503.108,4.32,17706
1502.803,4.32,17715
1501.887,4.32,17724
1501.887,4.32,17733
1502.803,4.32,17742
1501.277,4.32,17751
1501.277,4.32,17760
1501.887,4.32,17769
1501.277,4.32,17778
1501.277,4.32,17787
1501.277,4.32,17796
1501.887,4.32,17805
1501.887,4.32,17814
1503.108,4.32,17823
1503.108,4.32,17832
1503.413,4.32,17841
1503.718,4.32,17850
1503.718,4.32,17859
1503.718,4.32,17868
1503.413,4.32,17877
1502.803,4.32,17886
1502.803,4.32,17895
1501.887,4.32,17904
1501.887,4.32,17913
1498.835,4.32,17922
1500.667,4.32,17931
1501.277,4.32,17940
1501.277,4.32,17949
1501.277,4.32,17958
1501.277,4.32,17967
1501.887,4.32,17976
1501.277,4.32,17985
1500.667,4.32,17994
1501.277,4.32,18003
1501.277,4.32,18012
1501.277,4.32,18021
1501.277,4.32,18030
1501.277,4.32,18039
1501.277,4.32,18048
1501.277,4.32,18057
1501.887,4.32,18066
1502.498,4.32,18075
1502.498,4.32,18084
1502.803,4.32,18093
1502.803,4.32,18102
1501.887,4.32,18111
1501.277,4.32,18120
1501.887,4.32,18129
1501.277,4.32,18138
1501.277,4.32,18147
1501.277,4.32,18156
1502.803,4.32,18165
1502.803,4.32,18174
1503.718,4.32,18183
1502.803,4.32,18192
1501.887,4.32,18201
1501.887,4.32,18210
1501.887,4.32,18219
1501.277,4.32,18228
1501.887,4.32,18237
1501.277,4.32,18246
1501.277,4.32,18255
1501.277,4.32,18264
1501.277,4.32,18273
1501.887,4.32,18282
1501.887,4.32,18291
1501.277,4.32,18300
1501.887,4.32,18309
1501.277,4.32,18318
1501.887,4.32,18327
1501.887,4.32,18336
1502.803,4.32,18345
1502.498,4.32,18354
1502.803,4.32,18363
1501.887,4.32,18372
1501.277,4.32,18381
1501.277,4.32,18390
1501.277,4.32,18399
1501.277,4.32,18408
1498.835,4.32,18417
1501.277,4.32,18426
1501.887,4.32,18435
1502.803,4.32,18444
1502.803,4.32,18453
1502.803,4.32,18462
1501.887,4.32,18471
1501.887,4.32,18480
1502.803,4.32,18489
1503.413,4.32,18498
1503.108,4.32,18507
1502.803,4.32,18516
1502.498,4.32,18525
1502.498,4.32,18534
1501.277,4.32,18543
1501.887,4.32,18552
1501.887,4.32,18561
1501.887,4.32,18570
1501.887,4.32,18579
1501.277,4.32,18588
1501.277,4.32,18597
1501.887,4.32,18606
1502.803,4.32,18615
1502.498,4.32,18624
1501.887,4.32,18633
1501.887,4.32,18642
1501.277,4.32,18651
1501.887,4.32,18660
1501.887,4.32,18669
1501.277,4.32,18678
1501.887,4.32,18687
1501.887,4.32,18696
1501.887,4.32,18705
1502.803,4.32,18714
1501.887,4.32,18723
1502.498,4.32,18732
1501.887,4.32,18741
1502.498,4.32,18750
1501.277,4.32,18759
1501.277,4.32,18768
1501.277,4.32,18777
1501.277,4.32,18786
1501.277,4.32,18795
1498.835,4.32,18804
1498.835,4.32,18813
1498.835,4.32,18822
1500.667,4.32,18831
1501.277,4.32,18840
1501.277,4.32,18849
1501.277,4.32,18858
1501.277,4.32,18867
1502.498,4.32,18876
1501.277,4.32,18885
1498.835,4.32,18894
1500.667,4.32,18903
1500.667,4.32,18912
1501.277,4.32,18921
1500.667,4.32,18930
1501.277,4.32,18939
1501.277,4.32,18948
1501.277,4.32,18957
1498.835,4.32,18966
1501.277,4.32,18975
1502.498,4.32,18984
1502.803,4.32,18993
1501.887,4.32,19002
1501.277,4.32,19011
1501.277,4.32,19020
1501.277,4.32,19029
1501.277,4.32,19038
1498.835,4.32,19047
1501.277,4.32,19056
1501.277,4.32,19065
1501.277,4.32,19074
1501.277,4.32,19083
1501.277,4.32,19092
1501.887,4.32,19101
1501.887,4.32,19110
1501.887,4.32,19119
1501.887,4.32,19128
1501.277,4.32,19137
1501.277,4.32,19146
1501.277,4.32,19155
1501.277,4.32,19164
1501.277,4.32,19173
1501.887,4.32,19182
1501.887,4.32,19191
1501.277,4.32,19200
1501.887,4.32,19209
1501.277,4.32,19218
1501.277,4.32,19227
1501.277,4.32,19236
1498.835,4.32,19245
1498.835,4.32,19254
1498.835,4.32,19263
1500.667,4.32,19272
1498.835,4.32,19281
1501.277,4.32,19290
1501.277,4.32,19299
1501.277,4.32,19308
1501.277,4.32,19317
1501.277,4.32,19326
1501.277,4.32,19335
1500.667,4.32,19344
1501.277,4.32,19353
1500.667,4.32,19362
1500.667,4.32,19371
1498.835,4.32,19380
1498.835,4.32,19389
1498.835,4.32,19398
1498.835,4.32,19407
1498.835,4.32,19416
1500.667,4.32,19425
1498.835,4.32,19434
1498.835,4.32,19443
1498.835,4.32,19452
1498.835,4.32,19461
1498.835,4.32,19470
1498.835,4.32,19479
1498.835,4.32,19488
1500.667,4.32,19497
1498.835,4.32,19506
1498.835,4.32,19515
1498.835,4.32,19524
1498.835,4.32,19533
1498.835,4.32,19542
1498.835,4.32,19551
1498.835,4.32,19560
1498.835,4.32,19569
1500.667,4.32,19578
1498.835,4.32,19587
1501.277,4.32,19596
1500.667,4.32,19605
1501.277,4.32,19614
1500.667,4.32,19623
1498.835,4.32,19632
1501.277,4.32,19641
1501.277,4.32,19650
1501.277,4.32,19659
1500.667,4.32,19668
1498.835,4.32,19677
1498.835,4.32,19686
1498.835,4.32,19695
1498.835,4.32,19704
1498.835,4.32,19713
1498.835,4.32,19722
1498.835,4.32,19731
1498.835,4.32,19740
1498.835,4.32,19749
1498.835,4.32,19758
1498.835,4.32,19767
1498.835,4.32,19776
1498.835,4.32,19785
1498.835,4.32,19794
1498.835,4.32,19803
1498.835,4.32,19812
1498.835,4.32,19821
1500.667,4.32,19830
1501.277,4.32,19839
1501.277,4.32,19848
1500.667,4.32,19857
1498.835,4.32,19866
1498.835,4.32,19875
1498.835,4.32,19884
1498.835,4.32,19893
1498.835,4.32,19902
1500.667,4.32,19911
1498.835,4.32,19920
1498.835,4.32,19929
1498.835,4.32,19938
1498.835,4.32,19947
1498.835,4.32,19956
1498.835,4.32,19965
1498.835,4.32,19974
1501.277,4.32,19983
1498.835,4.32,19992
1498.835,4.32,20001
1498.835,4.32,20010
1498.835,4.32,20019
1498.835,4.32,20028
1501.277,4.32,20037
1500.667,4.32,20046
1501.277,4.32,20055
1501.277,4.32,20064
1501.277,4.32,20073
1501.277,4.32,20082
1501.277,4.32,20091
1501.277,4.32,20100
1501.277,4.32,20109
1498.835,4.32,20118
1498.835,4.32,20127
1498.835,4.32,20136
1498.835,4.32,20145
1500.667,4.32,20154
1498.835,4.32,20163
1500.667,4.32,20172
1498.835,4.32,20181
1498.835,4.32,20190
1498.835,4.32,20199
1498.835,4.32,20208
1498.835,4.32,20217
1498.835,4.32,20226
1498.835,4.32,20235
1500.667,4.32,20244
1500.667,4.32,20253
1500.667,4.32,20262
1498.835,4.32,20271
1500.667,4.32,20280
1498.835,4.32,20289
1500.667,4.32,20298
1498.835,4.32,20307
1498.835,4.32,20316
1498.835,4.32,20325
1500.667,4.32,20334
1498.835,4.32,20343
1498.835,4.32,20352
1498.835,4.32,20361
1498.835,4.32,20370
1498.835,4.32,20379
1500.667,4.32,20388
1501.277,4.32,20397
1501.277,4.32,20406
1498.835,4.32,20415
1498.835,4.32,20424
1498.835,4.32,20433
1498.835,4.32,20442
1498.835,4.32,20451
1498.225,4.32,20460
1498.835,4.32,20469
1498.835,4.32,20478
1498.835,4.32,20487
1498.835,4.32,20496
1498.835,4.32,20505
1498.835,4.32,20514
1498.835,4.32,20523
1498.835,4.32,20532
1498.835,4.32,20541
1498.835,4.32,20550
1498.835,4.32,20559
1498.835,4.32,20568
1498.835,4.32,20577
1498.835,4.32,20586
1498.835,4.32,20595
1498.835,4.32,20604
1498.835,4.32,20613
1498.835,4.32,20622
1498.835,4.32,20631
1498.835,4.32,20640
1498.835,4.32,20649
1498.835,4.32,20658
1498.835,4.32,20667
1498.835,4.32,20676
1498.835,4.32,20685
1498.835,4.32,20694
1498.835,4.32,20703
1498.835,4.32,20712
1498.835,4.32,20721
1498.835,4.32,20730
1498.835,4.32,20739
1498.835,4.32,20748
1498.835,4.32,20757
1498.835,4.32,20766
1498.835,4.32,20775
1498.835,4.32,20784
1498.835,4.32,20793
1498.835,4.32,20802
1498.835,4.32,20811
1498.835,4.32,20820
1498.835,4.32,20829
1498.835,4.32,20838
1498.835,4.32,20847
1498.835,4.32,20856
1498.835,4.32,20865
1498.835,4.32,20874
1498.835,4.32,20883
1498.835,4.32,20892
1498.835,4.32,20901
1498.835,4.32,20910
1498.835,4.32,20919
1498.835,4.32,20928
1498.835,4.32,20937
1498.835,4.32,20946
1498.835,4.32,20955
1498.835,4.32,20964
1498.835,4.32,20973
1498.835,4.32,20982
1498.835,4.32,20991
1497.92,4.32,21000
1498.835,4.32,21009
1498.835,4.32,21018
1498.835,4.32,21027
1498.835,4.32,21036
1498.835,4.32,21045
1498.835,4.32,21054
1498.835,4.32,21063
1498.225,4.32,21072
1498.53,4.32,21081
1498.53,4.32,21090
1498.835,4.32,21099
1498.835,4.32,21108
1498.835,4.32,21117
1498.835,4.32,21126
1498.835,4.32,21135
1498.835,4.32,21144
1498.835,4.32,21153
1498.835,4.32,21162
1498.835,4.32,21171
1498.835,4.32,21180
1498.835,4.32,21189
1498.835,4.32,21198
1498.835,4.32,21207
1498.835,4.32,21216
1498.835,4.32,21225
1497.92,4.32,21234
1497.92,4.32,21243
1498.225,4.32,21252
1498.225,4.32,21261
1498.225,4.32,21270
