Time,×ó²à left,ÓÒ²à offside,,,,,,,,
4:37,110.7,96.7,,,,,,,,
4:37,110.7,96.7,,,,,,,,
4:37,110.7,96.7,,,,,,,,
4:37,110.7,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.7,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.6,,,,,,,,
4:37,110.6,96.7,,,,,,,,
4:37,110.7,96.6,,,,,,,,
4:37,110.8,96.7,,,,,,,,
4:37,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.7,96.6,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.9,96.6,,,,,,,,
4:38,110.9,96.6,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.7,96.6,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.8,96.6,,,,,,,,
4:38,110.7,96.6,,,,,,,,
4:38,110.7,96.6,,,,,,,,
4:38,110.7,96.6,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.7,96.6,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.6,96.7,,,,,,,,
4:38,110.6,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.6,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.7,96.7,,,,,,,,
4:38,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.8,96.6,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.9,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.9,96.7,,,,,,,,
4:39,110.9,96.7,,,,,,,,
4:39,110.9,96.7,,,,,,,,
4:39,110.9,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.6,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.6,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.6,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.7,96.7,,,,,,,,
4:39,110.8,96.7,,,,,,,,
4:39,110.8,96.6,,,,,,,,
4:39,110.7,96.6,,,,,,,,
4:39,110.7,96.6,,,,,,,,
4:39,110.7,96.6,,,,,,,,
4:39,110.6,96.7,,,,,,,,
4:39,110.6,96.6,,,,,,,,
4:39,110.6,96.7,,,,,,,,
4:39,110.6,96.6,,,,,,,,
4:39,110.6,96.6,,,,,,,,
4:39,110.6,96.6,,,,,,,,
4:39,110.6,96.7,,,,,,,,
4:39,110.6,96.7,,,,,,,,
4:39,110.6,96.6,,,,,,,,
4:40,110.6,96.6,,,,,,,,
4:40,110.6,96.7,,,,,,,,
4:40,110.6,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.7,96.7,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.9,96.7,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.9,96.6,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.9,96.6,,,,,,,,
4:40,110.9,96.7,,,,,,,,
4:40,110.9,96.7,,,,,,,,
4:40,110.9,96.7,,,,,,,,
4:40,110.9,96.7,,,,,,,,
4:40,110.9,96.6,,,,,,,,
4:40,110.9,96.6,,,,,,,,
4:40,110.9,96.6,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:40,110.7,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.7,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.8,96.6,,,,,,,,
4:40,110.7,96.6,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.8,96.6,,,,,,,,
4:41,110.7,96.6,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.8,96.6,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.7,96.7,,,,,,,,
4:41,110.7,96.6,,,,,,,,
4:41,110.7,96.7,,,,,,,,
4:41,110.7,96.7,,,,,,,,
4:41,110.7,96.6,,,,,,,,
4:41,110.7,96.7,,,,,,,,
4:41,110.7,96.7,,,,,,,,
4:41,110.6,96.7,,,,,,,,
4:41,110.6,96.7,,,,,,,,
4:41,110.6,96.7,,,,,,,,
4:41,110.6,96.7,,,,,,,,
4:41,110.7,96.7,,,,,,,,
4:41,110.7,96.7,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.8,96.8,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.8,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.8,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,110.9,96.7,,,,,,,,
4:41,111,96.7,,,,,,,,
4:41,111,96.7,,,,,,,,
4:42,111,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,111,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.9,96.7,,,,,,,,
4:42,110.8,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.6,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.6,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.7,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.6,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.6,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.6,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.9,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:43,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.6,,,,,,,,
4:44,110.8,96.6,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.6,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.7,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.8,96.7,,,,,,,,
4:44,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.9,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.8,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.8,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.7,96.8,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.6,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:45,110.7,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.8,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.8,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.8,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:46,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,110.9,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:47,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111.1,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111.1,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,111,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:48,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.9,96.7,,,,,,,,
4:49,110.8,96.7,,,,,,,,
4:49,110.8,96.7,,,,,,,,
4:49,110.8,96.7,,,,,,,,
4:49,110.8,96.7,,,,,,,,
