"Ô¶¾°","1","1","1#545-100nm","1","2021-11-10 11:12:58",0,0,545,20,100,1
568.4199,-6.836426,3.186,0,0,0,0,3690
0,1
564.1475,3.186,21369
564.4526,3.186,21378
563.2319,3.186,21387
563.5371,3.186,21396
563.5371,3.186,21405
563.5371,3.186,21414
563.5371,3.186,21423
563.5371,3.186,21432
562.0112,3.186,21441
564.1475,3.186,21450
564.4526,3.186,21459
564.4526,3.186,21468
564.4526,3.186,21477
563.8423,3.186,21486
563.5371,3.186,21495
564.1475,3.186,21504
563.5371,3.186,21513
563.2319,3.186,21522
563.2319,3.186,21531
563.2319,3.186,21540
563.5371,3.186,21549
563.8423,3.186,21558
563.5371,3.186,21567
564.1475,3.186,21576
563.8423,3.186,21585
563.8423,3.186,21594
563.5371,3.186,21603
563.2319,3.186,21612
563.5371,3.186,21621
563.2319,3.186,21630
562.6216,3.186,21639
563.5371,3.186,21648
564.1475,3.186,21657
563.5371,3.186,21666
563.5371,3.186,21675
563.8423,3.186,21684
564.1475,3.186,21693
563.5371,3.186,21702
563.8423,3.186,21711
564.4526,3.186,21720
563.8423,3.186,21729
563.5371,3.186,21738
564.4526,3.186,21747
564.4526,3.186,21756
563.8423,3.186,21765
564.4526,3.186,21774
563.5371,3.186,21783
564.4526,3.186,21792
564.4526,3.186,21801
564.4526,3.186,21810
564.4526,3.186,21819
564.1475,3.186,21828
563.5371,3.186,21837
563.8423,3.186,21846
563.5371,3.186,21855
563.5371,3.186,21864
563.5371,3.186,21873
563.5371,3.186,21882
563.8423,3.186,21891
563.5371,3.186,21900
563.2319,3.186,21909
563.2319,3.186,21918
563.2319,3.186,21927
563.8423,3.186,21936
563.8423,3.186,21945
563.2319,3.186,21954
563.8423,3.186,21963
562.6216,3.186,21972
562.0112,3.186,21981
563.5371,3.186,21990
563.5371,3.186,21999
563.2319,3.186,22008
563.8423,3.186,22017
563.8423,3.186,22026
563.8423,3.186,22035
564.1475,3.186,22044
563.5371,3.186,22053
563.5371,3.186,22062
562.6216,3.186,22071
562.6216,3.186,22080
563.2319,3.186,22089
563.8423,3.186,22098
564.1475,3.186,22107
564.4526,3.186,22116
562.6216,3.186,22125
564.4526,3.186,22134
563.8423,3.186,22143
563.5371,3.186,22152
563.5371,3.186,22161
563.2319,3.186,22170
562.6216,3.186,22179
563.5371,3.186,22188
563.2319,3.186,22197
562.6216,3.186,22206
563.2319,3.186,22215
563.2319,3.186,22224
563.5371,3.186,22233
564.1475,3.186,22242
564.4526,3.186,22251
563.5371,3.186,22260
564.4526,3.186,22269
564.4526,3.186,22278
564.4526,3.186,22287
563.5371,3.186,22296
562.6216,3.186,22305
563.2319,3.186,22314
562.6216,3.186,22323
563.2319,3.186,22332
563.5371,3.186,22341
563.8423,3.186,22350
562.6216,3.186,22359
563.5371,3.186,22368
563.5371,3.186,22377
563.5371,3.186,22386
563.2319,3.186,22395
563.5371,3.186,22404
562.6216,3.186,22413
563.8423,3.186,22422
564.1475,3.186,22431
563.8423,3.186,22440
563.5371,3.186,22449
563.5371,3.186,22458
563.5371,3.186,22467
563.8423,3.186,22476
563.8423,3.186,22485
564.4526,3.186,22494
564.4526,3.186,22503
564.1475,3.186,22512
563.8423,3.186,22521
564.1475,3.186,22530
563.8423,3.186,22539
563.2319,3.186,22548
563.5371,3.186,22557
563.8423,3.186,22566
563.8423,3.186,22575
564.4526,3.186,22584
564.1475,3.186,22593
563.5371,3.186,22602
563.8423,3.186,22611
563.8423,3.186,22620
563.5371,3.186,22629
563.8423,3.186,22638
562.6216,3.186,22647
564.4526,3.186,22656
563.8423,3.186,22665
563.8423,3.186,22674
563.5371,3.186,22683
563.2319,3.186,22692
563.2319,3.186,22701
563.2319,3.186,22710
563.2319,3.186,22719
562.6216,3.186,22728
563.2319,3.186,22737
563.5371,3.186,22746
564.1475,3.186,22755
563.8423,3.186,22764
563.8423,3.186,22773
564.4526,3.186,22782
563.5371,3.186,22791
564.1475,3.186,22800
564.1475,3.186,22809
564.1475,3.186,22818
563.5371,3.186,22827
563.5371,3.186,22836
563.5371,3.186,22845
564.1475,3.186,22854
564.1475,3.186,22863
562.6216,3.186,22872
564.1475,3.186,22881
563.5371,3.186,22890
562.6216,3.186,22899
562.6216,3.186,22908
563.2319,3.186,22917
563.5371,3.186,22926
563.8423,3.186,22935
563.8423,3.186,22944
563.8423,3.186,22953
562.6216,3.186,22962
562.6216,3.186,22971
563.2319,3.186,22980
563.5371,3.186,22989
563.5371,3.186,22998
563.5371,3.186,23007
563.2319,3.186,23016
562.0112,3.186,23025
563.2319,3.186,23034
563.2319,3.186,23043
563.2319,3.186,23052
563.5371,3.186,23061
563.2319,3.186,23070
563.5371,3.186,23079
563.2319,3.186,23088
562.0112,3.186,23097
562.6216,3.186,23106
563.2319,3.186,23115
562.0112,3.186,23124
562.6216,3.186,23133
562.6216,3.186,23142
563.5371,3.186,23151
563.8423,3.186,23160
563.5371,3.186,23169
563.2319,3.186,23178
563.5371,3.186,23187
562.6216,3.186,23196
563.5371,3.186,23205
563.5371,3.186,23214
563.2319,3.186,23223
563.8423,3.186,23232
563.5371,3.186,23241
563.8423,3.186,23250
563.8423,3.186,23259
563.5371,3.186,23268
563.2319,3.186,23277
563.2319,3.186,23286
562.6216,3.186,23295
563.2319,3.186,23304
562.0112,3.186,23313
563.2319,3.186,23322
563.2319,3.186,23331
563.5371,3.186,23340
564.1475,3.186,23349
562.0112,3.186,23358
563.5371,3.186,23367
563.5371,3.186,23376
563.8423,3.186,23385
563.2319,3.186,23394
563.5371,3.186,23403
562.6216,3.186,23412
562.6216,3.186,23421
563.2319,3.186,23430
562.6216,3.186,23439
562.6216,3.186,23448
563.2319,3.186,23457
563.8423,3.186,23466
563.8423,3.186,23475
564.4526,3.186,23484
564.4526,3.186,23493
564.1475,3.186,23502
564.1475,3.186,23511
563.5371,3.186,23520
563.5371,3.186,23529
563.2319,3.186,23538
563.5371,3.186,23547
563.5371,3.186,23556
563.5371,3.186,23565
562.0112,3.186,23574
562.6216,3.186,23583
563.2319,3.186,23592
563.8423,3.186,23601
563.5371,3.186,23610
563.5371,3.186,23619
562.6216,3.186,23628
563.2319,3.186,23637
563.5371,3.186,23646
563.5371,3.186,23655
563.5371,3.186,23664
563.2319,3.186,23673
562.0112,3.186,23682
563.2319,3.186,23691
563.2319,3.186,23700
563.5371,3.186,23709
563.8423,3.186,23718
563.8423,3.186,23727
563.2319,3.186,23736
563.5371,3.186,23745
563.5371,3.186,23754
562.6216,3.186,23763
562.0112,3.186,23772
562.0112,3.186,23781
562.6216,3.186,23790
562.0112,3.186,23799
562.0112,3.186,23808
563.2319,3.186,23817
562.6216,3.186,23826
563.5371,3.186,23835
563.5371,3.186,23844
563.2319,3.186,23853
563.2319,3.186,23862
563.8423,3.186,23871
563.5371,3.186,23880
563.8423,3.186,23889
563.5371,3.186,23898
563.2319,3.186,23907
562.6216,3.186,23916
559.5698,3.186,23925
562.6216,3.186,23934
562.0112,3.186,23943
562.0112,3.186,23952
562.0112,3.186,23961
563.8423,3.186,23970
563.8423,3.186,23979
563.5371,3.186,23988
563.5371,3.186,23997
563.5371,3.186,24006
562.6216,3.186,24015
562.6216,3.186,24024
563.2319,3.186,24033
562.6216,3.186,24042
562.6216,3.186,24051
562.6216,3.186,24060
563.2319,3.186,24069
562.6216,3.186,24078
562.6216,3.186,24087
563.8423,3.186,24096
563.8423,3.186,24105
563.8423,3.186,24114
563.5371,3.186,24123
563.5371,3.186,24132
563.5371,3.186,24141
563.5371,3.186,24150
563.2319,3.186,24159
562.6216,3.186,24168
562.6216,3.186,24177
563.2319,3.186,24186
562.0112,3.186,24195
563.2319,3.186,24204
563.2319,3.186,24213
563.2319,3.186,24222
562.6216,3.186,24231
563.2319,3.186,24240
562.0112,3.186,24249
563.8423,3.186,24258
563.5371,3.186,24267
563.8423,3.186,24276
563.8423,3.186,24285
562.6216,3.186,24294
563.5371,3.186,24303
562.6216,3.186,24312
562.0112,3.186,24321
562.0112,3.186,24330
563.2319,3.186,24339
563.2319,3.186,24348
563.5371,3.186,24357
563.2319,3.186,24366
563.2319,3.186,24375
563.5371,3.186,24384
563.5371,3.186,24393
563.5371,3.186,24402
563.2319,3.186,24411
562.0112,3.186,24420
562.0112,3.186,24429
562.0112,3.186,24438
563.5371,3.186,24447
563.2319,3.186,24456
563.8423,3.186,24465
563.8423,3.186,24474
563.5371,3.186,24483
563.5371,3.186,24492
563.8423,3.186,24501
564.1475,3.186,24510
564.4526,3.186,24519
564.4526,3.186,24528
563.5371,3.186,24537
563.5371,3.186,24546
563.5371,3.186,24555
562.6216,3.186,24564
563.2319,3.186,24573
562.0112,3.186,24582
563.8423,3.186,24591
563.5371,3.186,24600
563.5371,3.186,24609
563.8423,3.186,24618
564.4526,3.186,24627
564.1475,3.186,24636
562.6216,3.186,24645
563.5371,3.186,24654
563.5371,3.186,24663
562.0112,3.186,24672
562.6216,3.186,24681
562.6216,3.186,24690
562.0112,3.186,24699
562.6216,3.186,24708
563.5371,3.186,24717
563.2319,3.186,24726
562.6216,3.186,24735
563.5371,3.186,24744
563.5371,3.186,24753
563.2319,3.186,24762
563.5371,3.186,24771
563.8423,3.186,24780
564.1475,3.186,24789
563.8423,3.186,24798
563.5371,3.186,24807
563.2319,3.186,24816
562.6216,3.186,24825
563.5371,3.186,24834
563.5371,3.186,24843
563.2319,3.186,24852
563.2319,3.186,24861
563.2319,3.186,24870
563.5371,3.186,24879
563.2319,3.186,24888
562.6216,3.186,24897
562.0112,3.186,24906
562.6216,3.186,24915
562.6216,3.186,24924
563.5371,3.186,24933
562.6216,3.186,24942
563.5371,3.186,24951
562.0112,3.186,24960
562.0112,3.186,24969
562.0112,3.186,24978
562.0112,3.186,24987
562.0112,3.186,24996
563.5371,3.186,25005
563.5371,3.186,25014
562.6216,3.186,25023
562.0112,3.186,25032
562.0112,3.186,25041
562.6216,3.186,25050
563.2319,3.186,25059
563.5371,3.186,25068
563.5371,3.186,25077
563.5371,3.186,25086
563.5371,3.186,25095
562.6216,3.186,25104
563.2319,3.186,25113
563.2319,3.186,25122
562.6216,3.186,25131
563.2319,3.186,25140
562.0112,3.186,25149
562.0112,3.186,25158
562.0112,3.186,25167
562.0112,3.186,25176
562.6216,3.186,25185
562.6216,3.186,25194
562.0112,3.186,25203
563.2319,3.186,25212
562.6216,3.186,25221
562.6216,3.186,25230
562.6216,3.186,25239
562.6216,3.186,25248
563.5371,3.186,25257
562.6216,3.186,25266
563.5371,3.186,25275
563.2319,3.186,25284
563.2319,3.186,25293
562.6216,3.186,25302
563.2319,3.186,25311
562.6216,3.186,25320
563.5371,3.186,25329
563.5371,3.186,25338
563.5371,3.186,25347
563.2319,3.186,25356
562.0112,3.186,25365
563.2319,3.186,25374
563.5371,3.186,25383
562.6216,3.186,25392
563.5371,3.186,25401
563.2319,3.186,25410
563.8423,3.186,25419
563.5371,3.186,25428
562.6216,3.186,25437
562.6216,3.186,25446
562.6216,3.186,25455
562.6216,3.186,25464
562.0112,3.186,25473
561.4009,3.186,25482
562.6216,3.186,25491
563.2319,3.186,25500
563.5371,3.186,25509
563.8423,3.186,25518
564.1475,3.186,25527
563.8423,3.186,25536
563.2319,3.186,25545
563.5371,3.186,25554
563.5371,3.186,25563
563.5371,3.186,25572
563.2319,3.186,25581
563.8423,3.186,25590
563.5371,3.186,25599
562.6216,3.186,25608
563.5371,3.186,25617
563.5371,3.186,25626
563.5371,3.186,25635
563.5371,3.186,25644
562.0112,3.186,25653
563.2319,3.186,25662
563.5371,3.186,25671
563.5371,3.186,25680
563.5371,3.186,25689
563.5371,3.186,25698
562.0112,3.186,25707
563.8423,3.186,25716
564.1475,3.186,25725
563.5371,3.186,25734
563.8423,3.186,25743
563.8423,3.186,25752
563.5371,3.186,25761
562.6216,3.186,25770
563.5371,3.186,25779
563.2319,3.186,25788
562.6216,3.186,25797
562.0112,3.186,25806
562.0112,3.186,25815
561.4009,3.186,25824
562.0112,3.186,25833
562.0112,3.186,25842
562.0112,3.186,25851
562.0112,3.186,25860
562.6216,3.186,25869
563.5371,3.186,25878
562.6216,3.186,25887
563.5371,3.186,25896
562.0112,3.186,25905
562.0112,3.186,25914
562.6216,3.186,25923
562.6216,3.186,25932
562.6216,3.186,25941
562.0112,3.186,25950
562.6216,3.186,25959
562.0112,3.186,25968
562.0112,3.186,25977
563.2319,3.186,25986
562.6216,3.186,25995
562.6216,3.186,26004
563.5371,3.186,26013
563.5371,3.186,26022
563.5371,3.186,26031
563.5371,3.186,26040
563.5371,3.186,26049
563.5371,3.186,26058
563.5371,3.186,26067
562.0112,3.186,26076
563.2319,3.186,26085
562.0112,3.186,26094
563.5371,3.186,26103
563.5371,3.186,26112
564.4526,3.186,26121
564.4526,3.186,26130
562.6216,3.186,26139
564.1475,3.186,26148
564.4526,3.186,26157
564.4526,3.186,26166
564.4526,3.186,26175
564.1475,3.186,26184
563.5371,3.186,26193
562.0112,3.186,26202
563.5371,3.186,26211
563.5371,3.186,26220
563.2319,3.186,26229
563.8423,3.186,26238
563.2319,3.186,26247
563.2319,3.186,26256
559.5698,3.186,26265
562.6216,3.186,26274
562.0112,3.186,26283
562.0112,3.186,26292
562.0112,3.186,26301
562.6216,3.186,26310
562.6216,3.186,26319
562.6216,3.186,26328
562.6216,3.186,26337
563.2319,3.186,26346
563.2319,3.186,26355
563.8423,3.186,26364
563.8423,3.186,26373
563.8423,3.186,26382
563.2319,3.186,26391
563.5371,3.186,26400
563.8423,3.186,26409
563.5371,3.186,26418
563.5371,3.186,26427
562.0112,3.186,26436
563.5371,3.186,26445
563.2319,3.186,26454
562.6216,3.186,26463
562.0112,3.186,26472
562.0112,3.186,26481
562.6216,3.186,26490
562.6216,3.186,26499
562.0112,3.186,26508
562.6216,3.186,26517
562.6216,3.186,26526
562.6216,3.186,26535
563.5371,3.186,26544
563.2319,3.186,26553
563.2319,3.186,26562
563.5371,3.186,26571
563.5371,3.186,26580
563.2319,3.186,26589
562.6216,3.186,26598
562.0112,3.186,26607
562.6216,3.186,26616
562.6216,3.186,26625
563.2319,3.186,26634
563.2319,3.186,26643
562.6216,3.186,26652
562.0112,3.186,26661
562.0112,3.186,26670
562.6216,3.186,26679
559.5698,3.186,26688
562.0112,3.186,26697
561.4009,3.186,26706
559.5698,3.186,26715
561.4009,3.186,26724
561.4009,3.186,26733
559.5698,3.186,26742
559.5698,3.186,26751
559.5698,3.186,26760
558.6543,3.186,26769
559.5698,3.186,26778
557.1284,3.186,26787
557.7388,3.186,26796
557.1284,3.186,26805
554.687,3.186,26814
554.687,3.186,26823
554.0767,3.186,26832
553.7715,3.186,26841
553.7715,3.186,26850
552.856,3.186,26859
552.2456,3.186,26868
552.2456,3.186,26877
552.2456,3.186,26886
552.2456,3.186,26895
549.8042,3.186,26904
549.8042,3.186,26913
549.1938,3.186,26922
547.3628,3.186,26931
547.3628,3.186,26940
547.3628,3.186,26949
546.4473,3.186,26958
544.9214,3.186,26967
544.9214,3.186,26976
544.9214,3.186,26985
544.311,3.186,26994
542.48,3.186,27003
541.8696,3.186,27012
540.0386,3.186,27021
540.0386,3.186,27030
538.8179,3.186,27039
538.8179,3.186,27048
538.5127,3.186,27057
537.5972,3.186,27066
536.9868,3.186,27075
535.1558,3.186,27084
535.1558,3.186,27093
535.1558,3.186,27102
534.2402,3.186,27111
533.3247,3.186,27120
532.7144,3.186,27129
532.104,3.186,27138
530.2729,3.186,27147
530.2729,3.186,27156
530.2729,3.186,27165
530.2729,3.186,27174
530.2729,3.186,27183
529.0522,3.186,27192
529.0522,3.186,27201
528.4419,3.186,27210
528.4419,3.186,27219
527.2212,3.186,27228
527.8315,3.186,27237
525.3901,3.186,27246
524.7798,3.186,27255
522.9487,3.186,27264
520.5073,3.186,27273
520.5073,3.186,27282
518.0659,3.186,27291
518.0659,3.186,27300
518.0659,3.186,27309
518.0659,3.186,27318
517.7607,3.186,27327
515.6245,3.186,27336
518.0659,3.186,27345
515.6245,3.186,27354
515.6245,3.186,27363
515.0142,3.186,27372
513.1831,3.186,27381
513.1831,3.186,27390
510.7417,3.186,27399
510.7417,3.186,27408
510.1313,3.186,27417
508.3003,3.186,27426
508.3003,3.186,27435
508.3003,3.186,27444
508.3003,3.186,27453
507.6899,3.186,27462
507.3848,3.186,27471
505.8589,3.186,27480
505.8589,3.186,27489
505.8589,3.186,27498
504.6382,3.186,27507
502.502,3.186,27516
500.9761,3.186,27525
500.0605,3.186,27534
500.0605,3.186,27543
498.5347,3.186,27552
498.5347,3.186,27561
496.0933,3.177,27570
496.0933,3.177,27579
495.7881,3.177,27588
495.1777,3.177,27597
494.8726,3.177,27606
494.8726,3.177,27615
493.0415,3.177,27624
493.6519,3.177,27633
491.2104,3.177,27642
491.2104,3.177,27651
491.2104,3.177,27660
490.2949,3.177,27669
488.769,3.177,27678
488.769,3.177,27687
486.3276,3.177,27696
486.3276,3.177,27705
486.0225,3.177,27714
483.8862,3.177,27723
483.8862,3.177,27732
483.8862,3.177,27741
481.4448,3.177,27750
481.4448,3.177,27759
481.1396,3.177,27768
480.5293,3.177,27777
480.5293,3.177,27786
479.0034,3.177,27795
476.562,3.177,27804
476.562,3.177,27813
475.6465,3.177,27822
474.1206,3.177,27831
473.8154,3.177,27840
471.6792,3.177,27849
471.6792,3.177,27858
473.8154,3.177,27867
471.6792,3.177,27876
471.6792,3.177,27885
471.6792,3.177,27894
469.2378,3.177,27903
468.6274,3.177,27912
466.7964,3.177,27921
465.5757,3.177,27930
461.9136,3.177,27939
463.7446,3.177,27948
463.7446,3.177,27957
463.7446,3.177,27966
461.9136,3.177,27975
461.9136,3.177,27984
461.9136,3.177,27993
461.3032,3.177,28002
460.998,3.177,28011
459.4722,3.177,28020
458.8618,3.177,28029
457.0308,3.177,28038
456.4204,3.177,28047
457.0308,3.177,28056
456.7256,3.177,28065
456.1152,3.177,28074
455.1997,3.177,28083
453.979,3.177,28092
452.1479,3.177,28101
452.1479,3.177,28110
451.2324,3.177,28119
450.9272,3.177,28128
450.9272,3.177,28137
449.7065,3.177,28146
449.7065,3.177,28155
447.2651,3.177,28164
447.2651,3.177,28173
446.3496,3.177,28182
444.8237,3.177,28191
442.3823,3.177,28200
442.3823,3.177,28209
442.3823,3.177,28218
441.772,3.177,28227
440.5513,3.177,28236
439.9409,3.177,28245
439.9409,3.177,28254
437.4995,3.177,28263
437.4995,3.177,28272
437.4995,3.177,28281
437.4995,3.177,28290
436.584,3.177,28299
432.6167,3.177,28308
434.4478,3.177,28317
432.6167,3.177,28326
431.7012,3.168,28335
430.1753,3.168,28344
427.7339,3.168,28353
427.7339,3.168,28362
426.5132,3.168,28371
425.2925,3.168,28380
425.2925,3.168,28389
425.2925,3.168,28398
425.2925,3.168,28407
425.2925,3.168,28416
424.6821,3.168,28425
422.8511,3.168,28434
422.2407,3.168,28443
422.8511,3.168,28452
421.9355,3.168,28461
420.4097,3.168,28470
417.9683,3.168,28479
417.9683,3.168,28488
417.9683,3.168,28497
417.3579,3.168,28506
416.1372,3.168,28515
413.0854,3.168,28524
413.0854,3.168,28533
413.0854,3.168,28542
412.7803,3.168,28551
411.8647,3.168,28560
410.644,3.168,28569
410.644,3.168,28578
410.644,3.168,28587
410.644,3.168,28596
408.2026,3.168,28605
407.5923,3.168,28614
408.2026,3.168,28623
407.2871,3.168,28632
405.7612,3.168,28641
405.1509,3.168,28650
403.3198,3.168,28659
402.0991,3.168,28668
400.8784,3.168,28677
400.2681,3.168,28686
398.437,3.168,28695
398.437,3.168,28704
397.8267,3.168,28713
397.2163,3.168,28722
397.2163,3.168,28731
397.2163,3.168,28740
396.606,3.168,28749
395.9956,3.168,28758
395.3853,3.168,28767
393.5542,3.168,28776
392.3335,3.168,28785
391.1128,3.168,28794
388.6714,3.168,28803
388.6714,3.168,28812
387.7559,3.168,28821
387.4507,3.168,28830
387.7559,3.168,28839
386.8403,3.168,28848
385.6196,3.168,28857
385.9248,3.168,28866
383.7886,3.168,28875
383.7886,3.168,28884
383.1782,3.168,28893
382.2627,3.168,28902
381.3472,3.168,28911
378.9058,3.168,28920
378.9058,3.168,28929
378.6006,3.168,28938
377.0747,3.168,28947
376.4644,3.168,28956
376.4644,3.168,28965
374.0229,3.168,28974
374.0229,3.168,28983
373.1074,3.159,28992
372.1919,3.159,29001
371.5815,3.159,29010
371.5815,3.159,29019
371.5815,3.159,29028
370.9712,3.159,29037
369.1401,3.159,29046
369.1401,3.159,29055
368.2246,3.159,29064
367.3091,3.159,29073
366.6987,3.159,29082
366.0884,3.159,29091
364.2573,3.159,29100
364.2573,3.159,29109
363.0366,3.159,29118
362.4263,3.159,29127
361.8159,3.159,29136
359.3745,3.159,29145
359.3745,3.159,29154
359.3745,3.159,29163
356.9331,3.159,29172
358.459,3.159,29181
356.9331,3.159,29190
356.3228,3.159,29199
356.3228,3.159,29208
354.4917,3.159,29217
353.5762,3.159,29226
352.6606,3.159,29235
349.6089,3.159,29244
349.6089,3.159,29253
348.9985,3.159,29262
348.3882,3.159,29271
347.1675,3.159,29280
346.5571,3.159,29289
344.7261,3.159,29298
344.7261,3.159,29307
344.7261,3.159,29316
344.7261,3.159,29325
344.7261,3.159,29334
344.1157,3.159,29343
342.2847,3.159,29352
341.6743,3.159,29361
339.8433,3.159,29370
339.8433,3.159,29379
338.9277,3.159,29388
337.4019,3.159,29397
337.4019,3.159,29406
336.7915,3.159,29415
334.9604,3.159,29424
334.9604,3.159,29433
334.9604,3.159,29442
334.3501,3.159,29451
332.519,3.159,29460
332.519,3.159,29469
330.0776,3.159,29478
330.0776,3.159,29487
329.4673,3.15,29496
327.6362,3.15,29505
327.6362,3.15,29514
327.0259,3.15,29523
325.1948,3.15,29532
325.1948,3.15,29541
325.1948,3.15,29550
324.5845,3.15,29559
322.7534,3.15,29568
322.7534,3.15,29577
320.312,3.15,29586
320.312,3.15,29595
320.312,3.15,29604
320.0068,3.15,29613
319.0913,3.15,29622
317.8706,3.15,29631
317.8706,3.15,29640
317.2603,3.15,29649
315.4292,3.15,29658
315.4292,3.15,29667
314.8188,3.15,29676
312.9878,3.15,29685
312.9878,3.15,29694
312.3774,3.15,29703
310.5464,3.15,29712
309.6309,3.15,29721
310.2412,3.15,29730
309.6309,3.15,29739
308.105,3.15,29748
308.105,3.15,29757
307.4946,3.15,29766
305.6636,3.15,29775
305.3584,3.15,29784
304.748,3.15,29793
304.4429,3.15,29802
300.7808,3.15,29811
302.3066,3.15,29820
300.7808,3.141,29829
300.7808,3.141,29838
299.8652,3.141,29847
298.9497,3.141,29856
298.9497,3.141,29865
295.8979,3.141,29874
295.8979,3.141,29883
295.8979,3.141,29892
295.2876,3.141,29901
293.4565,3.141,29910
293.4565,3.141,29919
292.8462,3.141,29928
292.8462,3.141,29937
291.0151,3.141,29946
291.0151,3.141,29955
290.4048,3.141,29964
289.7944,3.141,29973
286.1323,3.141,29982
288.5737,3.141,29991
287.9634,3.141,30000
287.9634,3.141,30009
286.1323,3.132,30018
286.1323,3.132,30027
286.1323,3.132,30036
283.6909,3.132,30045
283.6909,3.132,30054
283.6909,3.132,30063
281.2495,3.132,30072
281.2495,3.132,30081
280.6392,3.132,30090
278.8081,3.132,30099
278.1978,3.132,30108
278.1978,3.132,30117
276.3667,3.132,30126
276.3667,3.132,30135
276.3667,3.132,30144
275.4512,3.123,30153
275.4512,3.123,30162
273.9253,3.123,30171
273.9253,3.123,30180
273.0098,3.123,30189
271.4839,3.123,30198
271.4839,3.123,30207
270.8735,3.123,30216
269.0425,3.123,30225
269.0425,3.123,30234
268.4321,3.123,30243
266.6011,3.123,30252
266.6011,3.123,30261
266.2959,3.123,30270
264.1597,3.114,30279
264.1597,3.114,30288
263.2441,3.114,30297
261.7183,3.114,30306
261.7183,3.114,30315
261.1079,3.114,30324
260.8027,3.114,30333
259.2769,3.114,30342
258.6665,3.114,30351
258.6665,3.114,30360
256.8354,3.114,30369
256.8354,3.114,30378
256.2251,3.114,30387
255.9199,3.105,30396
254.394,3.105,30405
254.394,3.105,30414
253.4785,3.105,30423
251.9526,3.105,30432
251.9526,3.105,30441
251.3423,3.105,30450
250.1216,3.105,30459
248.9009,3.105,30468
247.0698,3.105,30477
247.0698,3.096,30486
247.0698,3.096,30495
246.1543,3.096,30504
245.8491,3.096,30513
244.6284,3.096,30522
242.187,3.096,30531
242.187,3.096,30540
242.187,3.096,30549
241.5767,3.096,30558
240.9663,3.087,30567
239.7456,3.087,30576
239.1353,3.087,30585
237.3042,3.087,30594
237.3042,3.087,30603
237.3042,3.087,30612
236.3887,3.087,30621
234.8628,3.087,30630
234.8628,3.087,30639
234.8628,3.087,30648
232.4214,3.087,30657
232.4214,3.078,30666
232.1162,3.078,30675
231.2007,3.078,30684
230.5903,3.078,30693
229.3696,3.078,30702
227.5386,3.078,30711
227.5386,3.078,30720
227.2334,3.078,30729
226.3179,3.078,30738
225.0972,3.069,30747
224.4868,3.069,30756
222.6558,3.069,30765
222.6558,3.069,30774
222.0454,3.069,30783
221.4351,3.069,30792
220.8247,3.069,30801
220.2144,3.069,30810
217.7729,3.06,30819
217.7729,3.06,30828
217.7729,3.06,30837
215.9419,3.06,30846
215.3315,3.06,30855
215.0264,3.06,30864
214.416,3.06,30873
212.8901,3.06,30882
212.8901,3.06,30891
212.2798,3.051,30900
211.6694,3.051,30909
210.4487,3.051,30918
210.4487,3.051,30927
208.0073,3.051,30936
208.0073,3.051,30945
208.0073,3.051,30954
207.0918,3.051,30963
205.5659,3.051,30972
205.5659,3.042,30981
203.1245,3.042,30990
203.1245,3.042,30999
203.1245,3.042,31008
202.209,3.042,31017
201.2935,3.042,31026
200.6831,3.042,31035
200.0728,3.042,31044
198.2417,3.033,31053
198.2417,3.033,31062
197.6313,3.033,31071
197.021,3.033,31080
195.8003,3.033,31089
195.1899,3.033,31098
194.8848,3.033,31107
193.3589,3.033,31116
193.3589,3.024,31125
192.1382,3.024,31134
191.5278,3.024,31143
190.9175,3.024,31152
190.3071,3.024,31161
188.4761,3.024,31170
188.4761,3.024,31179
187.2554,3.015,31188
186.0347,3.015,31197
185.7295,3.015,31206
183.5933,3.015,31215
183.5933,3.015,31224
183.5933,3.015,31233
182.6777,3.015,31242
181.7622,3.015,31251
181.1519,3.006,31260
178.7104,3.006,31269
178.7104,3.006,31278
178.7104,3.006,31287
177.7949,3.006,31296
177.4897,3.006,31305
176.269,3.006,31314
176.269,3.006,31323
175.6587,3.006,31332
173.8276,2.997,31341
172.9121,2.997,31350
172.9121,2.997,31359
171.3862,2.997,31368
170.7759,2.997,31377
168.9448,2.988,31386
168.9448,2.988,31395
168.0293,2.988,31404
167.1138,2.988,31413
166.5034,2.988,31422
164.062,2.988,31431
164.062,2.988,31440
164.062,2.979,31449
163.4517,2.979,31458
162.5361,2.979,31467
161.6206,2.979,31476
159.1792,2.979,31485
159.1792,2.979,31494
159.1792,2.979,31503
158.5688,2.979,31512
157.9585,2.97,31521
156.7378,2.97,31530
156.1274,2.97,31539
154.2964,2.97,31548
154.2964,2.97,31557
153.686,2.97,31566
151.855,2.97,31575
151.855,2.97,31584
151.2446,2.961,31593
149.4136,2.961,31602
149.4136,2.961,31611
148.498,2.961,31620
148.1929,2.961,31629
146.9722,2.961,31638
146.9722,2.952,31647
144.5308,2.952,31656
144.5308,2.952,31665
144.5308,2.952,31674
143.6152,2.952,31683
142.6997,2.952,31692
142.0894,2.952,31701
142.0894,2.943,31710
139.6479,2.943,31719
139.6479,2.943,31728
139.6479,2.943,31737
138.4272,2.943,31746
136.5962,2.943,31755
137.2065,2.943,31764
136.5962,2.934,31773
134.7651,2.934,31782
134.7651,2.934,31791
133.5444,2.934,31800
132.9341,2.934,31809
131.7134,2.934,31818
129.8823,2.934,31827
129.8823,2.934,31836
